750422/8505,Dominika,Tóthová,1975-04-22
750422/9051,Soňa,Hudecová,1975-04-22
750423/0509,Vladimír,Gregor,1975-04-23
750423/0812,Ivana,Černáková,1975-04-23
750423/0837,Gabriel,Kováčik,1975-04-23
750423/2047,Tatiana,Benkoová,1975-04-23
750423/3371,Barbora,Blaškoová,1975-04-23
750423/6713,Dominik,Krajčí,1975-04-23
750424/2088,Erik,Mach,1975-04-24
750424/2278,Michal,Holub,1975-04-24
750424/3810,Michaela,Kadlecová,1975-04-24
750424/5882,Andrej,Varga,1975-04-24
750424/7345,Patrik,Vlach,1975-04-24
750424/9193,Natália,Tóthová,1975-04-24
750425/1201,Jana,Vlachová,1975-04-25
750425/3731,Ján,Krnáč,1975-04-25
750425/4836,Ema,Šimkoová,1975-04-25
750425/6045,Veronika,Černáková,1975-04-25
750425/8989,Andrej,Urban,1975-04-25
750425/9890,Lukáš,Švec,1975-04-25
750426/4527,Lenka,Kubišová,1975-04-26
750426/4772,Samuel,Chovanec,1975-04-26
750426/9551,Juraj,Švec,1975-04-26
750426/9699,Igor,Hruška,1975-04-26
750427/0028,Roman,Marek,1975-04-27
750427/1646,Lucia,Švecová,1975-04-27
750427/9470,Adriana,Švecová,1975-04-27
750428/2893,Natália,Hudecová,1975-04-28
750428/8324,Simona,Hudecová,1975-04-28
750428/8851,Veronika,Pašeková,1975-04-28
750428/9695,Kristína,Tóthová,1975-04-28
750429/2442,Adriana,Kadlecová,1975-04-29
750429/5174,Dominika,Holubová,1975-04-29
750429/5856,Pavol,Hollý,1975-04-29
750429/7906,Eva,Červeňová,1975-04-29
750429/9842,Tamara,Kubišová,1975-04-29
750430/2532,Richard,Žiak,1975-04-30
750430/4452,Mária,Kováčiková,1975-04-30
750430/6501,Jana,Vargaová,1975-04-30
750430/7090,Karol,Hruška,1975-04-30
750430/9843,Natália,Gregorová,1975-04-30
750501/9623,Daniel,Urban,1975-05-01
750501/9883,Rastislav,Polák,1975-05-01
750502/1479,Ján,Kubiš,1975-05-02
750502/3373,Martina,Vlachová,1975-05-02
750502/3975,Silvia,Holubová,1975-05-02
750502/5123,Andrea,Švecová,1975-05-02
750502/8691,Štefan,Blaško,1975-05-02
750503/1644,Martina,Kissová,1975-05-03
750503/6480,Marek,Holub,1975-05-03
750503/7919,Milan,Tóth,1975-05-03
750504/0727,Žaneta,Pašeková,1975-05-04
750504/2280,Natália,Mareková,1975-05-04
750504/4718,Bianka,Machová,1975-05-04
750504/5128,Petra,Mareková,1975-05-04
750505/2503,Ela,Nováková,1975-05-05
750505/5278,Andrea,Kováčiková,1975-05-05
750505/6510,Stanislav,Gregor,1975-05-05
750505/8991,Martina,Pekárová,1975-05-05
750506/1828,Marián,Polák,1975-05-06
750506/3095,Dominik,Urban,1975-05-06
750506/3760,Martin,Novák,1975-05-06
750506/5111,Dominika,Gregorová,1975-05-06
750506/5140,Viktor,Mach,1975-05-06
750506/5179,Juraj,Marek,1975-05-06
750506/6117,Michaela,Červeňová,1975-05-06
750506/8507,Andrea,Hudecová,1975-05-06
750506/9718,Karol,Blaško,1975-05-06
750507/0956,Viliam,Červeň,1975-05-07
750507/3415,Richard,Kováčik,1975-05-07
750507/9051,Rastislav,Kováč,1975-05-07
750507/9825,Kristína,Urbanová,1975-05-07
750508/0551,Dominik,Marek,1975-05-08
750508/3415,Soňa,Machová,1975-05-08
750508/4453,Petra,Černáková,1975-05-08
750508/4879,Viliam,Varga,1975-05-08
750508/8231,Martin,Kubiš,1975-05-08
750508/8232,Jana,Pašeková,1975-05-08
750509/5464,Ivana,Machová,1975-05-09
750509/8685,Juraj,Hruška,1975-05-09
750510/1184,Martina,Červeňová,1975-05-10
750510/3764,Kristína,Benkoová,1975-05-10
750510/5299,Roman,Holub,1975-05-10
750510/5322,Andrea,Vlachová,1975-05-10
750510/8791,Lucia,Urbanová,1975-05-10
750511/1253,Viktor,Kováč,1975-05-11
750511/2402,Andrej,Vlach,1975-05-11
750511/3665,Rastislav,Doležal,1975-05-11
750511/8236,Viktor,Benko,1975-05-11
750511/8250,Kristína,Vargaová,1975-05-11
750511/9344,Gabriel,Žiak,1975-05-11
750512/5737,Anna,Šimkoová,1975-05-12
750512/5832,Ela,Hollýová,1975-05-12
750512/6108,Anna,Moravčíková,1975-05-12
750513/3237,Viktor,Hollý,1975-05-13
750513/3734,Igor,Marek,1975-05-13
750513/3799,René,Holub,1975-05-13
750513/4305,Mária,Blaškoová,1975-05-13
750513/6000,Tatiana,Machová,1975-05-13
750513/8644,Jozef,Krnáč,1975-05-13
750514/3533,Petra,Gregorová,1975-05-14
750514/4524,Barbora,Szabóová,1975-05-14
750515/0092,Filip,Horváth,1975-05-15
750515/2669,Petra,Szabóová,1975-05-15
750515/2844,Kristína,Černáková,1975-05-15
750516/4111,Lenka,Hudecová,1975-05-16
750516/4607,Jozef,Král,1975-05-16
750516/8668,Tamara,Farkašová,1975-05-16
750517/4984,Patrik,Kováč,1975-05-17
750517/5886,Zuzana,Gregorová,1975-05-17
750517/9005,Andrea,Černáková,1975-05-17
750517/9938,Laura,Krajčíová,1975-05-17
750518/0721,Lukáš,Hudec,1975-05-18
750518/3046,Boris,Pekár,1975-05-18
750518/3056,Tamara,Vlachová,1975-05-18
750518/3698,Peter,Krajčí,1975-05-18
750518/4202,Karolína,Hollýová,1975-05-18
750518/4447,Dominika,Doležalová,1975-05-18
750519/0417,Silvia,Urbanová,1975-05-19
750519/1877,Jozef,Krajčí,1975-05-19
750520/0977,Dušan,Novák,1975-05-20
750520/1675,Boris,Krajčí,1975-05-20
750520/4438,René,Horváth,1975-05-20
750521/1898,Ivana,Krajčíová,1975-05-21
750521/3724,Vladimír,Pašek,1975-05-21
750521/8865,Erik,Tóth,1975-05-21
750522/7874,Richard,Král,1975-05-22
750523/0446,Andrea,Kubišová,1975-05-23
750523/2565,Gabriela,Šimkoová,1975-05-23
750523/5613,Natália,Červeňová,1975-05-23
750523/8284,Martin,Baláž,1975-05-23
750524/0022,Ivana,Kadlecová,1975-05-24
750524/2493,Alan,Mach,1975-05-24
750524/4504,Lukáš,Szabó,1975-05-24
750524/4558,Petra,Kubišová,1975-05-24
750524/6540,Ivana,Chovanecová,1975-05-24
750524/6778,Karolína,Farkašová,1975-05-24
750525/0690,Katarína,Krajčíová,1975-05-25
750525/2498,Michal,Hudec,1975-05-25
750525/5119,Róbert,Švec,1975-05-25
750525/7671,Milan,Horváth,1975-05-25
750525/8608,Kristína,Horváthová,1975-05-25
750525/9246,Tibor,Krnáč,1975-05-25
750527/1002,Richard,Vlach,1975-05-27
750527/4567,Tomáš,Černák,1975-05-27
750527/8104,Diana,Mareková,1975-05-27
750528/4431,Laura,Kováčová,1975-05-28
750528/4549,Lucia,Krnáčová,1975-05-28
750528/5385,Radovan,Král,1975-05-28
750528/7979,Gabriel,Švec,1975-05-28
750529/1922,Monika,Poláková,1975-05-29
750529/2787,Blažena,Hudecová,1975-05-29
750529/5456,Gabriel,Krnáč,1975-05-29
750529/8013,Marián,Horváth,1975-05-29
750529/8370,Natália,Farkašová,1975-05-29
750529/8962,Ján,Farkaš,1975-05-29
750529/9306,Michaela,Doležalová,1975-05-29
750530/0491,Laura,Krnáčová,1975-05-30
750530/1756,Jana,Černáková,1975-05-30
750530/2616,Tomáš,Novák,1975-05-30
750530/2724,Róbert,Šimko,1975-05-30
750530/4626,Dušan,Krnáč,1975-05-30
750530/5405,Peter,Švec,1975-05-30
750530/7053,Igor,Marek,1975-05-30
750530/7312,Karol,Marek,1975-05-30
750530/8805,Simona,Černáková,1975-05-30
750531/2080,René,Kiss,1975-05-31
750531/4212,Juraj,Černák,1975-05-31
750531/6766,Simona,Krnáčová,1975-05-31
750531/9238,Marek,Král,1975-05-31
750601/5450,Gabriel,Polák,1975-06-01
750601/8092,Kristína,Pašeková,1975-06-01
750601/8241,Róbert,Baláž,1975-06-01
750601/9220,Peter,Mach,1975-06-01
750602/2294,Peter,Červeň,1975-06-02
750602/3346,Peter,Farkaš,1975-06-02
750602/3415,Gabriel,Krajčí,1975-06-02
750602/3521,Laura,Urbanová,1975-06-02
750602/6899,Marek,Mach,1975-06-02
750602/7424,Soňa,Vlachová,1975-06-02
750602/7933,Adriana,Králová,1975-06-02
750602/9387,Erik,Blaško,1975-06-02
750602/9641,Marek,Doležal,1975-06-02
750603/0117,Diana,Blaškoová,1975-06-03
750603/2107,Karol,Vlach,1975-06-03
750603/2579,Patrik,Bartoš,1975-06-03
750604/3033,Jozef,Žiak,1975-06-04
750604/5912,Ela,Kováčiková,1975-06-04
750604/7899,Bianka,Holubová,1975-06-04
750605/1127,Martina,Šimuneková,1975-06-05
750605/3133,Adriana,Vargaová,1975-06-05
750605/3978,Gabriel,Baláž,1975-06-05
750605/7352,Marek,Kováč,1975-06-05
750605/7759,Rastislav,Hudec,1975-06-05
750605/9423,Diana,Farkašová,1975-06-05
750605/9556,Laura,Králová,1975-06-05
750606/1175,Bianka,Hudecová,1975-06-06
750606/4596,Richard,Vlach,1975-06-06
750606/7978,Sabina,Hudecová,1975-06-06
750606/9951,Tamara,Poláková,1975-06-06
750607/2459,Silvia,Dudášová,1975-06-07
750607/4342,Blažena,Králová,1975-06-07
750607/5283,Marek,Kováč,1975-06-07
750607/5605,Karolína,Šimkoová,1975-06-07
750607/8913,Viliam,Kiss,1975-06-07
750608/1674,Boris,Dudáš,1975-06-08
750608/1948,Eva,Blaškoová,1975-06-08
750608/3221,Jozef,Holub,1975-06-08
750608/4325,Alan,Hudec,1975-06-08
750608/9838,Lucia,Balážová,1975-06-08
750609/0787,Samuel,Novák,1975-06-09
750609/2567,Katarína,Kováčiková,1975-06-09
750609/2593,Dominik,Král,1975-06-09
750609/3576,Adam,Farkaš,1975-06-09
750609/4712,Milan,Pašek,1975-06-09
750609/5141,Dušan,Černák,1975-06-09
750609/6675,Adrián,Baláž,1975-06-09
750610/0417,Roman,Benko,1975-06-10
750610/1171,Barbora,Benkoová,1975-06-10
750610/1905,Tibor,Červeň,1975-06-10
750610/2082,Diana,Mareková,1975-06-10
750610/5144,Alan,Szabó,1975-06-10
750610/5977,Boris,Pašek,1975-06-10
750610/7201,Klaudia,Machová,1975-06-10
750610/7866,Bianka,Šimuneková,1975-06-10
750610/8187,Ivana,Hruškaová,1975-06-10
750610/9405,Patrik,Švec,1975-06-10
750611/1331,Ivana,Dudášová,1975-06-11
750611/3238,Veronika,Šimuneková,1975-06-11
750611/5027,Richard,Král,1975-06-11
750611/5584,Peter,Kubiš,1975-06-11
750612/1739,Jana,Machová,1975-06-12
750612/7141,Erik,Baláž,1975-06-12
750613/2442,Petra,Králová,1975-06-13
750613/2959,Andrea,Pekárová,1975-06-13
750613/4363,Daniel,Blaško,1975-06-13
750613/7736,Patrik,Horváth,1975-06-13
750613/9747,Lýdia,Farkašová,1975-06-13
750614/0278,Richard,Moravčík,1975-06-14
750614/0924,Viktor,Farkaš,1975-06-14
750614/9020,Adriana,Balážová,1975-06-14
750615/0911,Žaneta,Vargaová,1975-06-15
750615/3055,Žaneta,Kubišová,1975-06-15
750615/7250,Tomáš,Moravčík,1975-06-15
750616/0209,Viliam,Holub,1975-06-16
750616/1020,Monika,Poláková,1975-06-16
750616/3189,Natália,Horváthová,1975-06-16
750616/3210,Dušan,Kováčik,1975-06-16
750616/4359,Bianka,Králová,1975-06-16
750616/5570,Štefan,Bartoš,1975-06-16
750616/6667,Dominika,Horváthová,1975-06-16
750616/6675,Tamara,Gregorová,1975-06-16
750617/4129,Blažena,Pekárová,1975-06-17
750618/3774,Milan,Gregor,1975-06-18
750618/7324,Tomáš,Doležal,1975-06-18
750619/1545,Lenka,Dudášová,1975-06-19
750620/1007,Žaneta,Urbanová,1975-06-20
750620/5207,Juraj,Krajčí,1975-06-20
750620/6454,Patrik,Hruška,1975-06-20
750621/7516,Erik,Žiak,1975-06-21
750621/7689,Anna,Červeňová,1975-06-21
750621/8547,Róbert,Vlach,1975-06-21
750622/4526,Monika,Červeňová,1975-06-22
750622/4537,Simona,Hudecová,1975-06-22
750622/5722,Ema,Krajčíová,1975-06-22
750622/5900,Erik,Marek,1975-06-22
750622/7739,Richard,Baláž,1975-06-22
750622/8225,Katarína,Pašeková,1975-06-22
750622/8747,Marek,Varga,1975-06-22
750623/2847,Martin,Pašek,1975-06-23
750623/6899,Lukáš,Černák,1975-06-23
750623/7509,Lýdia,Vlachová,1975-06-23
750624/2262,Tibor,Doležal,1975-06-24
750624/2848,Filip,Moravčík,1975-06-24
750624/4864,Anna,Vlachová,1975-06-24
750624/8355,Mária,Krajčíová,1975-06-24
750624/8404,Tibor,Holub,1975-06-24
750625/0969,Adrián,Farkaš,1975-06-25
750625/2138,Vladimír,Chovanec,1975-06-25
750625/4628,Laura,Machová,1975-06-25
750625/5846,Tomáš,Szabó,1975-06-25
750625/6659,Rastislav,Král,1975-06-25
750625/7733,Igor,Blaško,1975-06-25
750626/5092,Tomáš,Holub,1975-06-26
750627/4147,Štefan,Novák,1975-06-27
750627/5787,Peter,Král,1975-06-27
750627/9281,Martina,Kováčiková,1975-06-27
750628/2370,Adam,Krajčí,1975-06-28
750628/7720,Viktória,Benkoová,1975-06-28
750628/7844,Peter,Kadlec,1975-06-28
750628/8921,Richard,Švec,1975-06-28
750629/2005,Adriana,Kováčová,1975-06-29
750629/2547,Peter,Blaško,1975-06-29
750629/3580,Gabriel,Hudec,1975-06-29
750629/5294,Boris,Horváth,1975-06-29
750629/6055,Petra,Kováčiková,1975-06-29
750629/9049,Vladimír,Šimunek,1975-06-29
750629/9184,Karolína,Machová,1975-06-29
750630/4686,Michaela,Poláková,1975-06-30
750630/7137,Mária,Horváthová,1975-06-30
750630/9238,Rastislav,Marek,1975-06-30
750630/9368,Viliam,Krnáč,1975-06-30
750701/0361,Bianka,Krnáčová,1975-07-01
750701/3445,Gabriel,Šimunek,1975-07-01
750701/3484,Lenka,Kissová,1975-07-01
750701/5488,Filip,Kováčik,1975-07-01
750701/8524,Milan,Gregor,1975-07-01
750701/9602,Tomáš,Marek,1975-07-01
750702/2834,Michaela,Švecová,1975-07-02
750702/2960,Samuel,Pašek,1975-07-02
750702/9211,Lenka,Farkašová,1975-07-02
750703/1649,Blažena,Holubová,1975-07-03
750703/9914,Tibor,Blaško,1975-07-03
750704/0624,Roman,Horváth,1975-07-04
750704/0989,Zuzana,Moravčíková,1975-07-04
750704/1158,Boris,Gregor,1975-07-04
750704/4281,René,Černák,1975-07-04
750704/5190,Igor,Kadlec,1975-07-04
750704/7057,Natália,Hudecová,1975-07-04
750704/7091,Adriana,Doležalová,1975-07-04
750704/7708,Jana,Vlachová,1975-07-04
750706/0302,Veronika,Blaškoová,1975-07-06
750706/4819,Viktor,Polák,1975-07-06
750706/6053,Tomáš,Dudáš,1975-07-06
750706/7730,Dominika,Žiaková,1975-07-06
750707/0159,Adrián,Gregor,1975-07-07
750707/1322,Tatiana,Kováčiková,1975-07-07
750707/5102,Blažena,Pašeková,1975-07-07
750707/5873,Mária,Machová,1975-07-07
750707/6224,Erik,Moravčík,1975-07-07
750707/6585,Radovan,Urban,1975-07-07
750707/9865,Petra,Hollýová,1975-07-07
750708/0081,Róbert,Šimko,1975-07-08
750708/4514,Dominik,Benko,1975-07-08
750709/0001,Mária,Szabóová,1975-07-09
750709/1486,Peter,Mach,1975-07-09
750709/3865,Filip,Doležal,1975-07-09
750709/5359,Karol,Doležal,1975-07-09
750710/1090,Michal,Červeň,1975-07-10
750710/1698,Viliam,Marek,1975-07-10
750710/1981,Lýdia,Nováková,1975-07-10
750710/2226,Peter,Mach,1975-07-10
750710/2674,Alan,Blaško,1975-07-10
750710/4427,Soňa,Vargaová,1975-07-10
750710/5247,Žaneta,Urbanová,1975-07-10
750710/6316,Roman,Holub,1975-07-10
750711/0296,Lukáš,Král,1975-07-11
750711/4348,Lenka,Benkoová,1975-07-11
750711/7015,Ivana,Kadlecová,1975-07-11
750711/8645,Simona,Švecová,1975-07-11
750711/8821,Marek,Kováčik,1975-07-11
750712/1495,Filip,Szabó,1975-07-12
750712/1997,Andrea,Tóthová,1975-07-12
750712/5407,Blažena,Hudecová,1975-07-12
750712/7785,Anna,Červeňová,1975-07-12
750713/2585,Štefan,Dudáš,1975-07-13
750713/2930,Natália,Černáková,1975-07-13
750713/6224,Kristína,Gregorová,1975-07-13
750713/7610,Soňa,Tóthová,1975-07-13
750713/8600,Tamara,Machová,1975-07-13
750713/8842,Katarína,Kováčová,1975-07-13
750713/9612,Alan,Hudec,1975-07-13
750713/9663,Ivana,Machová,1975-07-13
750713/9718,Tatiana,Kubišová,1975-07-13
750714/4566,Simona,Machová,1975-07-14
750715/7317,Adriana,Kubišová,1975-07-15
750715/7659,Filip,Moravčík,1975-07-15
750715/8594,Laura,Mareková,1975-07-15
750716/2797,Stanislav,Tóth,1975-07-16
750716/3458,Patrik,Chovanec,1975-07-16
750716/6955,Mária,Černáková,1975-07-16
750716/7641,Marek,Kováčik,1975-07-16
750716/8217,Monika,Chovanecová,1975-07-16
750716/8694,Radovan,Bartoš,1975-07-16
750716/9046,Tamara,Blaškoová,1975-07-16
750717/3520,Nina,Kissová,1975-07-17
750717/5940,Jana,Kubišová,1975-07-17
750717/6902,Silvia,Kissová,1975-07-17
750717/7552,Katarína,Bartošová,1975-07-17
750717/8088,Žaneta,Chovanecová,1975-07-17
750717/8290,Stanislav,Šimko,1975-07-17
750717/9838,Richard,Vlach,1975-07-17
750718/3047,Filip,Szabó,1975-07-18
750718/3468,Žaneta,Krajčíová,1975-07-18
750718/3966,Lucia,Benkoová,1975-07-18
750718/4677,Peter,Moravčík,1975-07-18
750718/5276,Marián,Tóth,1975-07-18
750718/6352,Viktor,Benko,1975-07-18
750718/7016,Marián,Krajčí,1975-07-18
750719/0368,Veronika,Tóthová,1975-07-19
750719/3206,Tamara,Hruškaová,1975-07-19
750719/5252,Boris,Baláž,1975-07-19
750719/5573,Martina,Vargaová,1975-07-19
750719/6281,Jozef,Urban,1975-07-19
750719/6409,Rastislav,Kiss,1975-07-19
750719/8244,Bianka,Doležalová,1975-07-19
750719/9774,Ema,Kissová,1975-07-19
750720/2805,Rastislav,Vlach,1975-07-20
750720/3657,Juraj,Král,1975-07-20
750720/7463,Karolína,Gregorová,1975-07-20
750720/7797,Jozef,Kadlec,1975-07-20
750720/8543,Anna,Červeňová,1975-07-20
750721/1692,Pavol,Kadlec,1975-07-21
750721/2032,Filip,Doležal,1975-07-21
750721/6846,Pavol,Baláž,1975-07-21
750721/8334,Dominika,Horváthová,1975-07-21
750721/8877,Adrián,Novák,1975-07-21
750721/9574,Vladimír,Bartoš,1975-07-21
750721/9935,Michaela,Žiaková,1975-07-21
750721/9946,Lenka,Černáková,1975-07-21
750722/0420,Eva,Kadlecová,1975-07-22
750722/1446,Juraj,Krnáč,1975-07-22
750722/2294,Milan,Mach,1975-07-22
750722/5023,Katarína,Gregorová,1975-07-22
750722/7372,Mária,Balážová,1975-07-22
750722/9537,Peter,Černák,1975-07-22
750722/9566,Anna,Doležalová,1975-07-22
750722/9729,Monika,Chovanecová,1975-07-22
750722/9753,Juraj,Kiss,1975-07-22
750723/1168,Karolína,Balážová,1975-07-23
750723/3078,Karol,Novák,1975-07-23
750723/6120,Lukáš,Kadlec,1975-07-23
750723/7147,Ema,Kadlecová,1975-07-23
750724/3055,Peter,Holub,1975-07-24
750724/3524,Stanislav,Horváth,1975-07-24
750724/5753,Anna,Mareková,1975-07-24
750725/0824,Tomáš,Novák,1975-07-25
750725/2533,Veronika,Poláková,1975-07-25
750725/4554,Viktória,Krnáčová,1975-07-25
750725/4923,Stanislav,Benko,1975-07-25
750725/5097,Simona,Bartošová,1975-07-25
750726/1221,Soňa,Žiaková,1975-07-26
750726/6754,Kristína,Kubišová,1975-07-26
750726/7873,Laura,Kováčová,1975-07-26
750727/2348,Klaudia,Kubišová,1975-07-27
750727/4192,Blažena,Benkoová,1975-07-27
750727/5071,Stanislav,Kováč,1975-07-27
750728/1936,Nina,Nováková,1975-07-28
750728/4989,Richard,Benko,1975-07-28
750729/4832,Tibor,Novák,1975-07-29
750729/6122,Adriana,Pekárová,1975-07-29
750730/1147,Simona,Králová,1975-07-30
750730/4647,Martin,Polák,1975-07-30
750730/4949,Igor,Vlach,1975-07-30
750730/5357,Milan,Urban,1975-07-30
750730/9695,Igor,Vlach,1975-07-30
750731/0761,Bianka,Šimkoová,1975-07-31
750731/4500,Mária,Švecová,1975-07-31
750731/6454,Marek,Farkaš,1975-07-31
750731/6946,Petra,Nováková,1975-07-31
750731/7018,Štefan,Farkaš,1975-07-31
750731/7837,Marián,Král,1975-07-31
750731/8097,Patrik,Chovanec,1975-07-31
750801/0295,Monika,Farkašová,1975-08-01
750801/2399,Marek,Tóth,1975-08-01
750801/3619,Filip,Polák,1975-08-01
750801/5135,Viliam,Moravčík,1975-08-01
750802/2463,Simona,Šimkoová,1975-08-02
750802/5431,Petra,Kadlecová,1975-08-02
750802/5895,Radovan,Marek,1975-08-02
750802/6787,Laura,Kissová,1975-08-02
750802/6839,Mária,Hollýová,1975-08-02
750803/0696,Andrej,Mach,1975-08-03
750803/3659,Klaudia,Balážová,1975-08-03
750803/6355,Kristína,Černáková,1975-08-03
750803/7802,Peter,Pekár,1975-08-03
750804/0509,Blažena,Farkašová,1975-08-04
750804/0901,Dominik,Hudec,1975-08-04
750804/3795,Rastislav,Hollý,1975-08-04
750804/4884,Gabriel,Horváth,1975-08-04
750804/5111,Blažena,Pašeková,1975-08-04
750805/2232,Petra,Krajčíová,1975-08-05
750805/3155,Eva,Krnáčová,1975-08-05
750805/3327,Radovan,Kadlec,1975-08-05
750805/4276,Jozef,Gregor,1975-08-05
750805/9665,Igor,Holub,1975-08-05
750806/0356,Lýdia,Pekárová,1975-08-06
750806/8562,Martina,Šimuneková,1975-08-06
750806/8725,Martin,Krnáč,1975-08-06
750806/9354,Barbora,Kubišová,1975-08-06
750807/0430,Pavol,Varga,1975-08-07
750807/8689,Eva,Gregorová,1975-08-07
750808/0217,Vladimír,Moravčík,1975-08-08
750808/3238,Tamara,Nováková,1975-08-08
750808/3693,Zuzana,Urbanová,1975-08-08
750808/4247,Igor,Novák,1975-08-08
750808/4690,Štefan,Šimunek,1975-08-08
750808/6645,Adrián,Švec,1975-08-08
750808/8216,Radovan,Chovanec,1975-08-08
750808/8655,Juraj,Urban,1975-08-08
750808/9408,Monika,Dudášová,1975-08-08
750809/0600,Silvia,Dudášová,1975-08-09
750809/2093,Peter,Bartoš,1975-08-09
750809/2365,Silvia,Šimuneková,1975-08-09
750809/4310,Adam,Gregor,1975-08-09
750809/7407,Laura,Vargaová,1975-08-09
750809/7468,Pavol,Červeň,1975-08-09
750809/7860,Martina,Benkoová,1975-08-09
750810/1681,Vladimír,Benko,1975-08-10
750810/2237,Diana,Vargaová,1975-08-10
750810/2592,Karolína,Kováčiková,1975-08-10
750810/7562,Karol,Blaško,1975-08-10
750810/8500,Silvia,Kissová,1975-08-10
750810/8588,Jana,Pekárová,1975-08-10
750811/0368,Karolína,Kováčová,1975-08-11
750811/2616,Jana,Chovanecová,1975-08-11
750811/2759,Radovan,Hollý,1975-08-11
750811/5697,Lenka,Hudecová,1975-08-11
750811/6944,Simona,Králová,1975-08-11
750811/7002,Ján,Krajčí,1975-08-11
750811/7141,Samuel,Král,1975-08-11
750811/9550,Nina,Machová,1975-08-11
750812/2025,Adam,Pekár,1975-08-12
750812/5165,Richard,Farkaš,1975-08-12
750812/5279,Tibor,Kováčik,1975-08-12
750812/7990,Andrea,Šimkoová,1975-08-12
750812/9344,Martin,Novák,1975-08-12
750813/2033,Tibor,Blaško,1975-08-13
750813/7010,Filip,Chovanec,1975-08-13
750813/7355,Jozef,Urban,1975-08-13
750814/6743,Stanislav,Krnáč,1975-08-14
750814/6750,Igor,Šimunek,1975-08-14
750815/1428,Petra,Holubová,1975-08-15
750815/3795,Štefan,Pekár,1975-08-15
750815/5802,Dominika,Bartošová,1975-08-15
750815/6480,Štefan,Baláž,1975-08-15
750816/0087,Klaudia,Žiaková,1975-08-16
750816/1101,Petra,Tóthová,1975-08-16
750816/2933,Monika,Kováčiková,1975-08-16
750816/7743,Boris,Šimunek,1975-08-16
750817/0633,Lucia,Chovanecová,1975-08-17
750817/6426,Erik,Urban,1975-08-17
750818/1440,Veronika,Kováčová,1975-08-18
750818/3401,Blažena,Mareková,1975-08-18
750818/6125,Gabriel,Dudáš,1975-08-18
750819/2750,Ela,Urbanová,1975-08-19
750819/5036,Adrián,Kiss,1975-08-19
750819/5299,Adriana,Hollýová,1975-08-19
750819/8224,Klaudia,Chovanecová,1975-08-19
750819/8306,Monika,Doležalová,1975-08-19
750819/8318,Štefan,Krajčí,1975-08-19
750820/3072,Blažena,Urbanová,1975-08-20
750820/9549,Tomáš,Šimunek,1975-08-20
750821/0344,Igor,Král,1975-08-21
750821/3744,Lukáš,Chovanec,1975-08-21
750821/5493,Karol,Baláž,1975-08-21
750821/5733,Rastislav,Urban,1975-08-21
750821/6678,Mária,Bartošová,1975-08-21
750822/3355,Ivana,Moravčíková,1975-08-22
750822/4336,Ivana,Šimuneková,1975-08-22
750822/6836,Lýdia,Kováčiková,1975-08-22
750822/9801,Lýdia,Blaškoová,1975-08-22
750823/2030,Róbert,Hollý,1975-08-23
750823/2480,Rastislav,Šimko,1975-08-23
750823/8342,Radovan,Dudáš,1975-08-23
750824/0985,Mária,Černáková,1975-08-24
750824/3831,Soňa,Doležalová,1975-08-24
750824/4005,Ivana,Bartošová,1975-08-24
750824/4506,Peter,Kiss,1975-08-24
750824/4911,Boris,Chovanec,1975-08-24
750824/5344,Bianka,Chovanecová,1975-08-24
750824/5438,Martin,Gregor,1975-08-24
750824/7339,Ivana,Poláková,1975-08-24
750824/8195,Žaneta,Vlachová,1975-08-24
750824/8397,Soňa,Kissová,1975-08-24
750824/9862,Ela,Balážová,1975-08-24
750825/0072,Viliam,Kubiš,1975-08-25
750825/4104,Ivana,Urbanová,1975-08-25
750825/5052,Natália,Szabóová,1975-08-25
750825/5715,Monika,Benkoová,1975-08-25
750825/6599,Roman,Urban,1975-08-25
750825/6757,Marek,Kubiš,1975-08-25
750825/6831,Lukáš,Kováčik,1975-08-25
750825/7391,Monika,Šimuneková,1975-08-25
750826/1541,Mária,Mareková,1975-08-26
750826/6846,Peter,Blaško,1975-08-26
750827/5367,Kristína,Kadlecová,1975-08-27
750827/5388,Laura,Pekárová,1975-08-27
750827/9860,René,Kiss,1975-08-27
750829/0971,Kristína,Tóthová,1975-08-29
750829/3546,Michaela,Žiaková,1975-08-29
750829/7387,Tamara,Kissová,1975-08-29
750829/8174,Žaneta,Benkoová,1975-08-29
750829/8925,Peter,Novák,1975-08-29
750830/0320,Michal,Urban,1975-08-30
750830/0552,Barbora,Hruškaová,1975-08-30
750830/2037,Lukáš,Hruška,1975-08-30
750830/2948,Zuzana,Kissová,1975-08-30
750830/2955,Petra,Machová,1975-08-30
750830/5260,Bianka,Moravčíková,1975-08-30
750830/5869,Michaela,Šimuneková,1975-08-30
750830/6784,Peter,Blaško,1975-08-30
750831/1061,Petra,Krajčíová,1975-08-31
750831/3624,Peter,Szabó,1975-08-31
750831/4543,Ján,Polák,1975-08-31
750831/7566,Mária,Šimuneková,1975-08-31
750831/8427,Tatiana,Mareková,1975-08-31
750831/9533,Andrej,Černák,1975-08-31
750901/0003,Anna,Holubová,1975-09-01
750901/1465,Tatiana,Doležalová,1975-09-01
750901/1937,Veronika,Kubišová,1975-09-01
750901/3692,Igor,Holub,1975-09-01
750901/7279,Róbert,Dudáš,1975-09-01
750901/7536,Katarína,Balážová,1975-09-01
750902/0538,Natália,Doležalová,1975-09-02
750902/1230,Marek,Hruška,1975-09-02
